frame,seconds,card_rows,paper_pixels,card_area,paper_fraction,suspect
97,3.503022,1159,1052,1029192,0.00102216107392984,False
98,3.519367,1148,1057,1019424,0.0010368600307624697,False
99,3.535778,1135,1060,1007880,0.0010517125054569987,False
100,3.552111,1124,1063,998112,0.0010650107402776442,False
101,3.568544,1113,1058,988344,0.0010704774855718252,False
102,3.5859,1102,1055,978576,0.0010780971534147578,False
103,3.602144,1091,1065,968808,0.0010992890232120296,False
104,3.618656,1083,1065,961704,0.0011074093484065783,False
105,3.634967,1083,1071,961704,0.0011136482743130942,False
106,3.651967,1083,1064,961704,0.001106369527422159,False
107,3.669878,1083,1064,961704,0.001106369527422159,False
108,3.685767,1083,1069,961704,0.0011115686323442556,False
109,3.702111,1083,1068,961704,0.0011105288113598363,False
110,3.718756,1093,1056,970584,0.0010880047476570806,False
111,3.735622,1105,1052,981240,0.0010721128368187192,False
112,3.751856,1116,1064,991008,0.0010736542994607512,False
113,3.768956,1128,1068,1001664,0.0010662258002683534,False
114,3.7855,1139,1060,1011432,0.00104801904626312,False
115,3.802656,1150,1058,1021200,0.001036036036036036,False
116,3.818311,1161,1064,1030968,0.0010320397917297141,False
117,3.836978,1171,1084,1039848,0.0010424600518537325,False
118,3.851656,1182,1070,1049616,0.0010194204356640906,False
119,3.869233,1192,1074,1058496,0.0010146471975331036,False
120,3.887467,1202,1082,1067376,0.0010137008889088755,False
121,3.902478,1201,1090,1066488,0.0010220461927372836,False
122,3.919956,1201,1153,1066488,0.0010811185873633835,False
123,3.936433,1201,1168,1066488,0.0010951834432267405,False
124,3.952422,1201,1175,1066488,0.0011017470426296404,False
125,3.969456,1201,1176,1066488,0.0011026846996871975,False
126,3.985778,1201,1201,1066488,0.0011261261261261261,False
127,4.002911,1201,1186,1066488,0.001112061270262769,False
128,4.020056,1201,1156,1066488,0.0010839315585360549,False
129,4.036544,1202,1173,1067376,0.001098956693798624,False
130,4.053078,1202,1164,1067376,0.0010905248010073302,False
131,4.069744,1202,1162,1067376,0.0010886510470537092,False
132,4.086611,1202,1150,1067376,0.0010774085233319843,False
133,4.103267,1202,1154,1067376,0.0010811560312392258,False
134,4.120167,1202,1166,1067376,0.001092398554960951,False
135,4.136511,1202,1179,1067376,0.0011045779556594865,False
136,4.152811,1201,1178,1066488,0.0011045600138023118,False
137,4.170767,1202,1161,1067376,0.0010877141700768988,False
138,4.186567,1201,1161,1066488,0.0010886198438238405,False
139,4.203422,1201,1167,1066488,0.0010942457861691833,False
140,4.219322,1201,1169,1066488,0.0010961211002842976,False
141,4.236089,1201,1193,1066488,0.001118624869665669,False
142,4.253456,1200,1219,1065600,0.0011439564564564564,False
143,4.269278,1200,1224,1065600,0.0011486486486486486,False
144,4.2861,1201,1231,1066488,0.0011542558378528404,False
145,4.302678,1203,1230,1068264,0.0011514007773359394,False
146,4.319156,1202,1166,1067376,0.001092398554960951,False
147,4.335544,1201,1052,1066488,0.000986415224550112,False
148,4.352344,1202,979,1067376,0.0009172025602974022,False
149,4.3695,1202,958,1067376,0.0008975281437843834,False
150,4.385767,1202,909,1067376,0.0008516211719206728,False
151,4.402644,1202,898,1067376,0.0008413155251757582,False
152,4.420111,1201,845,1066488,0.000792320213635784,False
153,4.437267,1201,808,1066488,0.0007576269025061698,False
154,4.452933,1200,796,1065600,0.000746996996996997,False
155,4.470811,1200,805,1065600,0.000755442942942943,False
156,4.486622,1201,789,1066488,0.0007398114184125841,False
157,4.503444,1199,821,1064712,0.0007711005417427436,False
158,4.520911,1199,825,1064712,0.0007748574262335731,False
159,4.536678,1201,821,1066488,0.0007698164442544127,False
160,4.5532,1199,827,1064712,0.0007767358684789877,False
161,4.569511,1200,810,1065600,0.0007601351351351352,False
162,4.586856,1199,730,1064712,0.0006856314195763737,False
163,4.604811,1201,605,1066488,0.0005672825198220702,False
164,4.619944,1201,604,1066488,0.000566344862764513,False
165,4.637344,1199,581,1064712,0.0005456874722929769,False
166,4.654289,1200,584,1065600,0.000548048048048048,False
167,4.670522,1201,512,1066488,0.0004800804134692561,False
168,4.686589,1202,384,1067376,0.00035976075909520167,False
169,4.703544,1202,367,1067376,0.00034383385048942453,False
170,4.720278,1202,374,1067376,0.0003503919893270975,False
171,4.7367,1203,374,1068264,0.0003501007241655621,False
172,4.753456,1204,357,1069152,0.00033390949088623505,False
173,4.770311,1203,362,1068264,0.0003388675458500895,False
174,4.786722,1203,375,1068264,0.00035103682235851813,False
175,4.804344,1203,370,1068264,0.0003463563313937379,False
176,4.820367,1202,396,1067376,0.00037100328281692674,False
177,4.837444,1201,439,1066488,0.0004116314482675848,False
178,4.853978,1202,435,1067376,0.0004075414849125332,False
179,4.870278,1202,439,1067376,0.00041128899281977485,False
180,4.886844,1201,469,1066488,0.00043976115999429905,False
181,4.904111,1201,547,1066488,0.0005128984104837561,False
182,4.919422,1201,549,1066488,0.0005147737245988703,False
183,4.936222,1202,582,1067376,0.0005452624005036651,False
184,4.952467,1202,577,1067376,0.0005405780156196129,False
185,4.969989,1202,596,1067376,0.000558378678179011,False
186,4.986211,1202,609,1067376,0.0005705580788775464,False
187,5.002456,1201,634,1066488,0.0005944745744912273,False
188,5.019556,1190,640,1056720,0.0006056476644711938,False
189,5.036789,1175,749,1043400,0.0007178455050795477,False
190,5.053189,1175,685,1043400,0.0006565075714011884,False
191,5.070511,1175,690,1043400,0.0006612995974698102,False
192,5.170511,1175,641,1043400,0.0006143377419973165,False
193,5.188111,1175,647,1043400,0.0006200881732796626,False
194,5.204289,1174,661,1042512,0.0006340454594287644,False
195,5.304289,1174,647,1042512,0.0006206163574136317,False
196,5.320856,1174,681,1042512,0.0006532298908789539,False
197,5.383833,1169,561,1038072,0.0005404249416225464,False
198,5.404178,1169,546,1038072,0.0005259750768732805,False
199,5.419711,1169,536,1038072,0.0005163418337071032,False
200,5.436433,1157,484,1027416,0.0004710847407476621,False
201,5.4535,1147,490,1018536,0.00048108265196320995,False
202,5.469922,1136,499,1008768,0.0004946627965994163,False
203,5.486378,1126,499,999888,0.0004990558942601571,False
204,5.503033,1115,506,990120,0.000511049165757686,False
205,5.519911,1103,495,979464,0.0005053784518879714,False
206,5.536856,1103,487,979464,0.0004972107193322062,False
207,5.554211,1093,475,970584,0.0004893960749404482,False
208,5.569533,1081,460,959928,0.00047920260686218135,False
209,5.586233,1071,442,951048,0.0004647504647504648,False
210,5.602967,1060,432,941280,0.00045894951555328913,False
211,5.620422,1038,426,921744,0.00046216736968182056,False
212,5.635922,1038,416,921744,0.0004513183703935149,False
213,5.652844,1038,423,921744,0.00045891266989532884,False
214,5.669444,1049,420,931512,0.000450879859840775,False
215,5.686611,1060,445,941280,0.00047276049634540203,False
216,5.704033,1071,421,951048,0.00044266956031661914,False
217,5.720078,1093,431,970584,0.00044406254378806986,False
218,5.736767,1093,419,970584,0.00043169885347378486,False
219,5.753267,1097,432,974136,0.000443469905639459,False
220,5.770733,1097,447,974136,0.0004588681662519402,False
221,5.786278,1098,473,975024,0.0004851162638047884,False
222,5.803822,1098,474,975024,0.00048614187958450256,False
223,5.819989,1098,480,975024,0.0004922955742627874,False
224,5.836633,1098,478,975024,0.0004902443427033591,False
225,5.853733,1098,455,975024,0.00046665517976993387,False
226,5.870089,1098,481,975024,0.0004933211900425015,False
227,5.8872,1098,467,975024,0.00047896256912650356,False
228,5.903733,1098,465,975024,0.00047691133756707526,False
229,5.920378,1098,450,975024,0.00046152710087136317,False
230,5.9364,1098,452,975024,0.00046357833243079147,False
231,5.954289,1098,450,975024,0.00046152710087136317,False
232,5.969456,1098,450,975024,0.00046152710087136317,False
233,5.988922,1097,449,974136,0.0004609212676669377,False
234,6.003322,1097,453,974136,0.00046502747049693267,False
235,6.020078,1109,459,984792,0.000466088270416494,False
236,6.037778,1117,527,991896,0.0005313057014041795,False
237,6.053967,1132,616,1005216,0.0006128036163371853,False
238,6.0703,1143,637,1014984,0.000627596100037045,False
239,6.086889,1154,653,1024752,0.0006372273486658235,False
240,6.103233,1165,686,1034520,0.0006631094613927232,False
241,6.1206,1176,717,1044288,0.0006865922044493473,False
242,6.136433,1187,668,1054056,0.000633742419757584,False
243,6.153489,1198,662,1063824,0.0006222833852216156,False
244,6.170367,1209,681,1073592,0.0006343191827062795,False
245,6.186511,1220,696,1083360,0.0006424457244129376,False
246,6.203467,1232,696,1094016,0.0006361881361881362,False
247,6.219889,1244,689,1104672,0.0006237145505634252,False
248,6.236667,1255,686,1114440,0.0006155557948386634,False
249,6.254533,1266,727,1124208,0.0006466774831703742,False
250,6.269678,1274,668,1131312,0.0005904648761791618,False
251,6.286444,1274,644,1131312,0.0005692505692505693,False
252,6.303311,1274,647,1131312,0.0005719023576166433,False
253,6.320367,1274,660,1131312,0.0005833934405362976,False
254,6.336922,1274,654,1131312,0.0005780898638041495,False
