frame,seconds,phase,missing_marker_fraction,missing_card_fraction,failing
421,9.802089,242,0.0,6.116101072939362e-05,False
422,9.819811,230,0.4347795823665893,0.8409119659594043,True
423,9.836244,220,0.00018140589569159982,0.0006101723843658924,False
424,9.853678,211,0.0,0.0,False
425,9.870367,200,0.0,0.0,False
426,9.888022,186,0.48501052631578945,0.8868120456905504,True
427,9.902967,178,0.0,0.001218470505476854,False
428,9.919111,168,0.0,0.001218470505476854,False
429,9.935622,154,0.0,0.001218470505476854,False
430,9.952622,99,0.4773451327433629,0.8269407637020132,True
431,9.968856,132,0.0,0.027128764278297024,False
432,9.985767,120,0.0,0.027128764278297024,False
433,10.002256,108,0.0,0.027136196967651904,False
434,10.019011,55,0.48916666666666664,0.7860209099894021,True
435,10.035889,86,0.0,0.027094701941009824,False
436,10.052511,76,0.0,0.027390843923101982,False
437,10.069311,65,0.0,0.025862982722679617,False
438,10.085922,9,0.478459595959596,0.7723053168136325,True
439,10.102511,42,0.0,0.0,False
440,10.118722,32,0.0,0.0,False
441,10.135978,20,0.0,0.0,False
442,10.152456,8,0.4929292929292929,0.8653433542930138,True
443,10.168733,0,0.0,0.0009627190534657881,False
444,10.185367,294,0.0,0.0010570596150759615,False
445,10.202144,282,0.0,0.0013288642092572633,False
446,10.2188,270,0.5012121212121212,0.8648990809154803,True
447,10.235489,260,0.0,0.0016708251648547279,False
448,10.252422,250,0.0,0.001652564780539434,False
449,10.268989,240,0.0,0.0016346992153444262,False
450,10.285989,224,0.4255377574370709,0.848171128860855,True
451,10.302456,218,0.0,0.001630786524508654,False
452,10.318933,204,0.0,0.0016070289684804173,False
453,10.335422,194,0.0,0.0010691276141984174,False
454,10.352456,180,0.45316008316008316,0.8753894080996885,True
455,10.3687,172,0.0,0.013003997364865572,False
456,10.385444,160,0.0,0.0013301287419466012,False
457,10.402256,150,0.0,0.0013301287419466012,False
458,10.419256,91,0.4679279279279279,0.7997870074547391,True
459,10.435867,126,0.0,0.053616889424848435,True
460,10.451978,116,0.0,0.025296173472236227,False
461,10.468722,104,0.0,0.025588461190927947,False
462,10.485578,51,0.5148762376237623,0.8008898776418243,True
463,10.502078,82,0.0,0.0007284079084287631,False
