frame,seconds,card_rows,paper_pixels,card_area,paper_fraction,suspect
296,7.113822,1105,11559,981240,0.011779992662345603,True
297,7.128867,1104,7842,980352,0.007999167645906776,False
298,7.1458,79,4476,70152,0.06380431063975368,True
299,7.162256,1096,17537,973248,0.018019045505359373,True
300,7.180211,1070,10429,950160,0.010976046139597542,True
301,7.195789,1062,5978,943056,0.006338966084728797,False
302,7.2137,77,19239,68376,0.2813706563706564,True
303,7.2295,1040,7807,923520,0.00845352564102564,False
304,7.246344,1031,6499,915528,0.007098635978364397,False
305,7.262633,1022,6372,907536,0.007021209076003596,False
306,7.279156,62,16104,55056,0.2925021795989538,True
307,7.295522,1025,5598,910200,0.0061502966381015165,False
308,7.313256,1028,5132,912864,0.0056218670031899605,False
309,7.329989,1014,5033,900432,0.005589539243385397,False
310,7.346189,116,22935,103008,0.22265260950605778,True
311,7.3624,1014,9693,900432,0.010764832880217496,True
312,7.379733,1015,7600,901320,0.008432077397594639,False
313,7.395778,1023,5409,908424,0.005954268051042245,False
314,7.412589,109,27462,96792,0.2837217951896851,True
315,7.4289,1026,14215,911088,0.015602225032049593,True
316,7.445711,1025,11041,910200,0.012130301032740057,True
317,7.462633,1026,8351,911088,0.009165964209823858,False
318,7.478889,98,26550,87024,0.30508825151682295,True
319,7.495689,1027,21484,911976,0.023557637481688116,True
320,7.511967,1026,13665,911088,0.01499855118276171,True
321,7.528133,1027,8041,911976,0.008817117994333185,False
322,7.545622,93,25908,82584,0.3137169427492008,True
323,7.562489,1027,11242,911976,0.012327078782774985,True
324,7.578733,1036,10493,919968,0.011405831507182858,True
325,7.595533,1036,9169,919968,0.009966651013948311,False
326,7.612311,106,14748,94128,0.1566802651708312,True
327,7.628733,1035,14598,919080,0.015883274578926753,True
328,7.646289,1037,14212,920856,0.015433466253138385,True
329,7.662078,1036,8405,919968,0.009136187345646805,False
330,7.679444,100,22705,88800,0.25568693693693695,True
331,7.695667,1034,15894,918192,0.017310105076062524,True
332,7.712078,1035,14266,919080,0.015522043782913348,True
333,7.728844,1033,9285,917304,0.010122053321472488,True
334,7.746422,97,22996,86136,0.26697315872573607,True
335,7.7624,1034,21121,918192,0.02300281422621848,True
336,7.779067,1034,11705,918192,0.012747878439367802,True
337,7.7961,1036,7293,919968,0.007927449650422623,False
338,7.812722,92,26584,81696,0.3254014884449667,True
339,7.828956,1045,20330,927960,0.02190827190827191,True
340,7.845922,1047,13227,929736,0.014226619169312579,True
341,7.862589,1008,8557,895104,0.009559782997282997,False
342,7.879644,91,13778,80808,0.1705029205029205,True
343,7.896111,974,14263,864912,0.01649069500712211,True
344,7.912167,969,10362,860472,0.012042227986500433,True
345,7.928778,960,8665,852480,0.010164461336336337,True
346,7.946667,133,18787,118104,0.159071665650613,True
347,7.962511,936,8827,831168,0.010619994994994995,True
348,7.9791,931,8400,826728,0.01016053647632595,True
349,7.995689,931,6736,826728,0.008147782583872809,False
350,8.012678,88,36965,78144,0.4730369574119574,True
351,8.029767,902,6684,800976,0.008344819320429077,False
352,8.046044,907,6590,805416,0.008182107134698094,False
353,8.063389,898,5775,797424,0.007242069463673027,False
354,8.079211,109,29204,96792,0.30171915034300356,True
355,8.095267,880,8074,781440,0.010332207207207207,True
356,8.112067,872,7332,774336,0.009468757748574263,False
357,8.128578,878,5618,779664,0.007205668082661249,False
358,8.145633,171,12429,151848,0.0818515884305358,True
359,8.1634,901,7004,800088,0.008754037055923848,False
360,8.179467,914,6163,811632,0.007593342795749798,False
361,8.195756,925,5542,821400,0.006747017287557828,False
362,8.212678,125,44422,111000,0.4001981981981982,True
363,8.228356,950,11264,843600,0.013352299668089141,True
364,8.246311,962,7729,854256,0.009047639115206682,False
365,8.295911,977,6528,867576,0.0075244128468284046,False
366,8.364111,162,37608,143856,0.2614280947614281,True
367,8.378856,1020,9597,905760,0.010595521992580816,True
368,8.396078,1044,9104,927072,0.009820164992578786,False
369,8.412433,1044,8805,927072,0.009497644195920057,False
370,8.4289,297,25809,263736,0.09785922285922286,True
371,8.446233,1052,5859,934176,0.006271837426780393,False
372,8.462467,1050,5230,932400,0.005609180609180609,False
373,8.479156,1050,4711,932400,0.005052552552552552,False
374,8.496411,102,30202,90576,0.3334437378555026,True
375,8.516489,1025,14883,910200,0.01635135135135135,True
376,8.535633,1012,8361,898656,0.00930389381476338,False
377,8.553789,997,5127,885336,0.005791021713790019,False
378,8.575056,128,26720,113664,0.23507882882882883,True
379,8.593478,975,11767,865800,0.013590898590898591,True
380,8.612611,978,7877,868464,0.009070036293962674,False
381,8.632844,960,5536,852480,0.006493993993993994,False
382,8.652544,143,29784,126984,0.23454923454923454,True
383,8.671411,963,10369,855144,0.012125443200209555,True
384,8.6895,962,4568,854256,0.005347343185181023,False
385,8.714311,963,4592,855144,0.005369855837145557,False
386,8.733311,207,46104,183816,0.2508160334247291,True
387,8.752156,967,9587,858696,0.011164603072565844,True
388,8.770311,969,4832,860472,0.00561552264338642,False
389,8.795733,975,4728,865800,0.0054608454608454605,False
390,8.811933,192,42068,170496,0.24673892642642642,True
391,8.828978,973,13340,864024,0.015439385942983065,True
392,8.847989,972,9171,863136,0.010625208541875208,True
393,8.866222,977,7639,867576,0.008804992300386364,False
394,8.893889,126,28863,111888,0.2579633204633205,True
395,8.903456,978,6856,868464,0.007894397464949613,False
396,8.919933,977,6240,867576,0.007192453456527152,False
397,8.933556,978,5548,868464,0.006388290130621419,False
398,9.033556,978,4945,868464,0.0056939608319976414,False
399,9.063011,978,4401,868464,0.005067567567567568,False
400,9.163011,978,4370,868464,0.005031872363160707,False
401,9.226133,62,19374,55056,0.3518962510897995,True
402,9.246489,976,7879,866688,0.009090930069413677,False
403,9.265322,976,6561,866688,0.0075701982720425345,False
404,9.282533,976,4373,866688,0.005045645030276178,False
405,9.301111,97,46247,86136,0.5369067521129377,True
406,9.320144,974,3821,864912,0.004417790480418817,False
407,9.339889,979,2112,869352,0.0024293956878226543,False
408,9.359956,986,2147,875568,0.002452122507903441,False
409,9.387633,207,32460,183816,0.17658963311137224,True
410,9.407133,1022,6179,907536,0.006808545335942596,False
411,9.426689,1035,2360,919080,0.0025677851764808286,False
412,9.446878,1047,2312,929736,0.002486727415094177,False
413,9.464211,195,39169,173160,0.2262012012012012,True
414,9.4818,1046,6139,928848,0.006609262225897025,False
415,9.499722,1047,4691,929736,0.005045518297667295,False
416,9.516044,1047,2504,929736,0.0026932376502577077,False
417,9.533044,200,47157,177600,0.26552364864864864,True
418,9.551,1086,11894,964368,0.01233346606274783,True
419,9.5669,1089,6764,967032,0.006994597903688813,False
420,9.584733,1102,3466,978576,0.003541881264204313,False
421,9.602067,153,43101,135864,0.3172363540010599,True
422,9.6193,1124,26970,998112,0.02702101567759931,True
423,9.635956,1135,12028,1007880,0.011933960392110171,True
424,9.652889,1146,4866,1017648,0.004781614074807792,False
425,9.6709,162,43861,143856,0.3048951729507285,True
426,9.688367,1150,5070,1021200,0.004964747356051704,False
427,9.704044,1175,4908,1043400,0.004703852788959172,False
428,9.7205,1175,4770,1043400,0.00457159286946521,False
429,9.736544,163,34021,144744,0.23504255789531864,True
430,9.754211,1171,13919,1039848,0.01338561020456836,True
431,9.770833,1174,7698,1042512,0.0073840876651779545,False
432,9.786744,1171,4893,1039848,0.004705495418561174,False
433,9.803278,145,38541,128760,0.2993243243243243,True
434,9.819122,1152,9145,1022976,0.008939603666166166,False
435,9.834633,1152,6847,1022976,0.0066932166541541546,False
436,9.852011,1153,5078,1023864,0.004959643077596243,False
437,9.867144,151,43210,134088,0.3222510590060259,True
438,9.884367,1161,13110,1030968,0.012716204576669693,True
439,9.9018,1160,8414,1030080,0.00816829760795278,False
440,9.917122,1162,5045,1031856,0.004889248112139678,False
441,9.931522,159,29319,141192,0.20765340812510624,True
442,9.946922,1157,18143,1027416,0.017658864568976928,True
443,9.962156,1158,10739,1028304,0.010443409730974499,True
444,9.978867,1160,5010,1030080,0.0048636999068033555,False
445,9.996544,127,43081,112776,0.3820050365325956,True
446,10.012256,1151,7350,1022088,0.007191161622091249,False
447,10.028867,1155,6200,1025640,0.006045006045006045,False
448,10.046011,1157,5197,1027416,0.005058321069557024,False
449,10.062256,150,29707,133200,0.22302552552552551,True
450,10.078856,1158,6850,1028304,0.006661454200314304,False
451,10.095933,1160,4877,1030080,0.004734583721652687,False
452,10.112689,1166,3592,1035408,0.003469163846522337,False
453,10.129111,163,25701,144744,0.17756176421820594,True
454,10.145044,1165,6295,1034520,0.006084947608552759,False
455,10.162956,1163,3968,1032744,0.003842191288450962,False
456,10.178211,1157,3600,1027416,0.0035039360882057513,False
457,10.194778,190,52732,168720,0.31254148885727834,True
458,10.211911,1136,5138,1008768,0.005093341581017637,False
459,10.229567,1121,4329,995448,0.004348795718108831,False
460,10.245278,1109,3502,984792,0.00355608087799251,False
461,10.263022,157,46830,139416,0.33590118781201583,True
462,10.278578,1076,12442,955488,0.013021618272547641,True
463,10.295644,1071,7235,951048,0.007607397313279666,False
464,10.311756,1077,3845,956376,0.004020385287794759,False
465,10.328856,191,29627,169608,0.1746792604122447,True
466,10.346844,1082,8578,960816,0.00892782801285574,False
467,10.363178,1082,6499,960816,0.006764042230770512,False
468,10.380444,1081,4361,959928,0.0045430490620129845,False
469,10.3967,220,48918,195360,0.2503992628992629,True
470,10.413167,1084,9930,962592,0.010315897077889697,True
471,10.429522,1113,6839,988344,0.006919655504561165,False
472,10.446489,1120,4617,994560,0.004642253861003861,False
473,10.462789,167,43001,148296,0.289967362572153,True
474,10.479622,1124,5793,998112,0.00580395787246321,False
475,10.496167,1136,4597,1008768,0.004557043839614262,False
476,10.513433,1137,3898,1009656,0.003860720879190536,False
477,10.529211,140,53662,124320,0.43164414414414415,True
478,10.545756,1152,6576,1022976,0.006428303303303303,False
479,10.562611,1156,4920,1026528,0.0047928551388759,False
480,10.579733,1163,3641,1032744,0.0035255590930569434,False
481,10.595311,121,57838,107448,0.5382882882882883,True
482,10.612067,1159,3920,1029192,0.0038088131271910393,False
483,10.628811,1158,3329,1028304,0.003237369493846178,False
484,10.645011,1157,3060,1027416,0.0029783456749748883,False
485,10.662633,124,55938,110112,0.5080100261551874,True
