frame,seconds,phase,missing_marker_fraction,missing_card_fraction,failing
193,5.240556,218,0.0,0.0,False
194,5.256967,208,0.0,0.0,False
195,5.273478,196,0.0,0.0,False
196,5.290389,186,0.0,0.0,False
197,5.306889,186,0.0,0.0,False
198,5.323756,164,0.0,0.0,False
199,5.340267,152,0.0,0.0,False
200,5.357011,140,0.0,0.0,False
201,5.373644,130,0.0,0.0,False
202,5.390356,118,0.0,0.0,False
203,5.407356,108,0.0,0.0,False
204,5.423644,96,0.0,0.0,False
205,5.440422,86,0.0,0.0,False
206,5.457178,74,0.0,0.0,False
207,5.473889,64,0.0,0.0,False
208,5.490644,52,0.0,0.0,False
209,5.507078,42,0.0,0.0,False
210,5.523822,30,0.0,0.0,False
211,5.540833,20,0.0,0.0,False
212,5.557444,10,0.0,0.0,False
213,5.573722,0,0.0,0.0,False
214,5.590644,292,0.0,0.0,False
215,5.607222,280,0.0,0.0,False
216,5.623667,268,0.0,0.0,False
217,5.6404,258,0.0,0.0,False
218,5.6573,246,0.0,0.0,False
219,5.673933,236,0.0,0.0,False
220,5.690611,224,0.0,0.0,False
221,5.7079,214,0.0,0.0,False
222,5.724222,202,0.0,0.0,False
223,5.740744,192,0.0,0.0,False
224,5.757278,180,0.0,0.0,False
225,5.773989,168,0.0,0.0,False
226,5.790722,158,0.0,0.0,False
227,5.807622,146,0.0,0.0,False
228,5.8242,136,0.0,0.0,False
229,5.840489,124,0.0,0.0,False
230,5.857533,114,0.0,0.0,False
231,5.873789,104,0.0,0.0,False
232,5.890644,92,0.0,0.0,False
233,5.907433,80,0.0,0.0,False
234,5.924167,70,0.0,0.0,False
235,5.940589,60,0.0,0.0,False
236,5.957189,48,0.0,0.0,False
237,5.974278,36,0.0,0.0,False
238,5.990611,24,0.0,0.0,False
239,6.007456,14,0.0,0.0,False
240,6.024256,2,0.0,0.0,False
241,6.040522,298,0.0,0.0,False
242,6.057344,286,0.0,0.0,False
243,6.074211,274,0.0,0.0,False
244,6.090911,264,0.0,0.0,False
245,6.107467,254,0.0,0.0,False
246,6.123889,242,0.0,0.0,False
247,6.140967,230,0.0,0.0,False
248,6.157411,220,0.0,0.0,False
249,6.174111,208,0.0,0.0,False
250,6.190967,198,0.0,0.0,False
251,6.207022,186,0.0,0.0,False
252,6.223556,174,0.0,0.0,False
253,6.240189,164,0.0,0.0,False
254,6.257033,152,0.0,0.0,False
255,6.2737,142,0.0,0.0,False
256,6.290444,130,0.0,0.0,False
257,6.307,120,0.0,0.0,False
258,6.324133,110,0.0,0.0,False
259,6.340333,98,0.0,0.0,False
260,6.357244,88,0.0,0.0,False
261,6.373867,78,0.0,0.0,False
262,6.3903,64,0.0,0.0,False
263,6.407311,52,0.0,0.0,False
264,6.423733,42,0.0,0.0,False
265,6.440589,30,0.0,0.0,False
266,6.457011,20,0.0,0.0,False
267,6.473611,8,0.0,0.0,False
268,6.490467,0,0.0,0.0,False
269,6.507133,292,0.0,0.0,False
270,6.523522,280,0.0,0.0,False
271,6.540556,270,0.0,0.0,False
272,6.556989,258,0.0,0.0,False
273,6.5742,248,0.0,0.0,False
274,6.590633,236,0.0,0.0,False
275,6.606989,226,0.0,0.0,False
276,6.624589,214,0.0,0.0,False
277,6.6412,204,0.0,0.0,False
278,6.657411,192,0.0,0.0,False
279,6.675922,180,0.0,0.0,False
280,6.690356,170,0.0,0.0,False
281,6.707156,160,0.0,0.0,False
282,6.723733,144,0.0,0.0,False
283,6.740678,144,0.0,0.0,False
284,6.756989,144,0.0,0.0,False
285,6.774544,144,0.0,0.0,False
286,6.874544,144,0.0,0.0,False
287,6.892189,144,0.0,0.0,False
288,6.992189,144,0.0,0.0,False
289,7.0805,138,0.0,0.0,False
290,7.093489,138,0.0,0.0,False
291,7.107633,128,0.0,0.0,False
292,7.124267,128,0.0,0.0,False
293,7.141289,128,0.0,0.0,False
294,7.158,116,0.0,0.0,False
295,7.174178,106,0.0,0.0,False
296,7.191389,94,0.0,0.0,False
297,7.2074,84,0.0,0.0,False
298,7.224222,74,0.0,0.0,False
299,7.2409,60,0.0,0.0,False
300,7.257833,50,0.0,0.0,False
301,7.273911,38,0.0,0.0,False
302,7.291322,26,0.0,0.0,False
303,7.307578,16,0.0,0.0,False
304,7.323989,4,0.0,0.0,False
305,7.340889,0,0.0,0.0,False
306,7.357556,288,0.0,0.0,False
307,7.374422,278,0.0,0.0,False
308,7.391278,266,0.0,0.0,False
309,7.407644,256,0.0,0.0,False
310,7.424778,246,0.0,0.0,False
311,7.440944,232,0.0,0.0,False
312,7.457222,222,0.0,0.0,False
313,7.473867,210,0.0,0.0,False
314,7.491189,200,0.0,0.0,False
315,7.507233,188,0.0,0.0,False
316,7.524022,178,0.0,0.0,False
317,7.540633,166,0.0,0.0,False
318,7.557744,156,0.0,0.0,False
319,7.574289,146,0.0,0.0,False
320,7.5913,134,0.0,0.0,False
321,7.608222,124,0.0,0.0,False
322,7.624278,114,0.0,0.0,False
323,7.641178,100,0.0,0.0,False
324,7.657467,88,0.0,0.0,False
325,7.674011,78,0.0,0.0,False
326,7.690689,66,0.0,0.0,False
327,7.707189,56,0.0,0.0,False
328,7.723889,44,0.0,0.0,False
329,7.740956,32,0.0,0.0,False
330,7.757489,22,0.0,0.0,False
331,7.774,10,0.0,0.0,False
332,7.790656,0,0.0,0.0,False
333,7.807533,294,0.0,0.0,False
334,7.823956,284,0.0,0.0,False
335,7.840978,272,0.0,0.0,False
336,7.857411,262,0.0,0.0,False
337,7.873967,250,0.0,0.0,False
338,7.890922,238,0.0,0.0,False
339,7.907422,228,0.0,0.0,False
340,7.924344,218,0.0,0.0,False
341,7.941067,208,0.0,0.0,False
342,7.957789,196,0.0,0.0,False
343,7.974011,186,0.0,0.0,False
344,7.990556,174,0.0,0.0,False
345,8.0074,164,0.0,0.0,False
346,8.0241,150,0.0,0.0,False
347,8.040611,138,0.0,0.0,False
348,8.057378,128,0.0,0.0,False
349,8.0741,116,0.0,0.0,False
350,8.091111,106,0.0,0.0,False
351,8.107389,94,0.0,0.0,False
352,8.124767,84,0.0,0.0,False
353,8.141444,72,0.0,0.0,False
354,8.157956,62,0.0,0.0,False
355,8.174778,50,0.0,0.0,False
356,8.191222,38,0.0,0.0,False
357,8.207367,28,0.0,0.0,False
358,8.223922,16,0.0,0.0,False
359,8.240722,6,0.0,0.0,False
360,8.257467,0,0.0,0.0,False
361,8.274044,290,0.0,0.0,False
362,8.291211,278,0.0,0.0,False
363,8.307911,268,0.0,0.0,False
364,8.324511,258,0.0,0.0,False
365,8.341422,246,0.0,0.0,False
366,8.358056,234,0.0,0.0,False
367,8.374589,224,0.0,0.0,False
368,8.391378,214,0.0,0.0,False
369,8.408133,200,0.0,0.0,False
370,8.424633,188,0.0,0.0,False
371,8.441089,178,0.0,0.0,False
372,8.457978,166,0.0,0.0,False
373,8.474844,156,0.0,0.0,False
374,8.491644,146,0.0,0.0,False
375,8.508133,134,0.0,0.0,False
376,8.524711,122,0.0,0.0,False
377,8.541789,112,0.0,0.0,False
378,8.558011,100,0.0,0.0,False
379,8.574633,90,0.0,0.0,False
380,8.591611,78,0.0,0.0,False
381,8.608067,66,0.0,0.0,False
382,8.625556,56,0.0,0.0,False
383,8.641567,44,0.0,0.0,False
384,8.658211,34,0.0,0.0,False
385,8.674711,24,0.0,0.0,False
386,8.691567,12,0.0,0.0,False
387,8.708056,2,0.0,0.0,False
388,8.724789,296,0.0,0.0,False
389,8.741656,284,0.0,0.0,False
390,8.758167,274,0.0,0.0,False
391,8.774844,262,0.0,0.0,False
392,8.791511,254,0.0,0.0,False
393,8.808511,240,0.0,0.0,False
394,8.824967,230,0.0,0.0,False
395,8.841556,218,0.0,0.0,False
396,8.858589,206,0.0,0.0,False
397,8.875056,195,0.0,0.0,False
398,8.8915,184,0.0,0.0,False
399,8.9085,174,0.0,0.0,False
400,8.925089,162,0.0,0.0,False
401,8.941967,150,0.0,0.0,False
402,8.958533,140,0.0,0.0,False
403,8.975144,128,0.0,0.0,False
404,8.992167,116,0.0,0.0,False
405,9.008367,106,0.0,0.0,False
406,9.025011,96,0.0,0.0,False
407,9.042011,84,0.0,0.0,False
408,9.0587,72,0.0,0.0,False
409,9.075244,62,0.0,0.0,False
410,9.091911,52,0.0,0.0,False
411,9.108867,40,0.0,0.0,False
412,9.125156,30,0.0,0.0,False
413,9.142122,20,0.0,0.0,False
414,9.158378,8,0.0,0.0,False
415,9.175178,298,0.0,0.0,False
416,9.191644,298,0.0,0.0,False
417,9.208589,298,0.0,0.0,False
418,9.225778,298,0.0,0.0,False
419,9.325778,296,0.0,0.0,False
420,9.343,296,0.0,0.0,False
421,9.443,296,0.0,0.0,False
422,9.529278,292,0.0,0.0,False
423,9.542233,292,0.0,0.0,False
424,9.558922,280,0.0,0.0,False
425,9.575444,280,0.0,0.0,False
426,9.592222,280,0.0,0.0,False
427,9.608911,270,0.0,0.0,False
428,9.625544,260,0.0,0.0,False
429,9.642011,260,0.0,0.0,False
430,9.659067,248,0.0,0.0,False
431,9.675711,234,0.0,0.0,False
432,9.692256,224,0.0,0.0,False
433,9.709067,214,0.0,2.82667933015901e-06,False
434,9.7255,202,0.0,2.791455911754781e-06,False
435,9.742422,190,0.0,2.791455911754781e-06,False
436,9.758956,180,0.0,2.791455911754781e-06,False
437,9.775522,168,0.0,2.791455911754781e-06,False
438,9.792411,158,0.0,2.791455911754781e-06,False
439,9.809167,146,0.0,2.791455911754781e-06,False
440,9.825622,134,0.0,1.3957279558773905e-06,False
441,9.842389,124,0.0,1.3957279558773905e-06,False
442,9.859033,112,0.0,1.4000896056964862e-06,False
443,9.875767,102,0.0,1.4148273910219444e-06,False
444,9.8922,90,0.0,1.432927528299821e-06,False
445,9.908989,80,0.0,1.4483685576438532e-06,False
446,9.925778,68,0.0,1.467342818251005e-06,False
447,9.942256,58,0.0,1.4835386550338114e-06,False
448,9.959033,46,0.0,1.503451925621846e-06,False
449,9.975678,36,0.0,1.5204593003526057e-06,False
450,9.992544,24,0.0,1.5413830521948668e-06,False
451,10.013567,14,0.0,1.5502722278126768e-06,False
452,10.025622,4,0.0,1.5502722278126768e-06,False
453,10.042333,296,0.0,1.5467042825401123e-06,False
454,10.059444,286,0.0,1.5291081018053987e-06,False
455,10.075689,274,0.0,3.0170281066776994e-06,False
456,10.092333,262,0.0,2.976934709852941e-06,False
457,10.109067,252,0.0,2.94432863423566e-06,False
458,10.1257,240,0.0,2.9061319384293682e-06,False
459,10.1423,230,0.0,2.8750503133778693e-06,False
460,10.159311,220,0.0,2.8446265005754867e-06,False
461,10.175878,208,0.0,2.8089572027267806e-06,False
462,10.192422,196,0.0,2.791455911754781e-06,False
463,10.209167,186,0.0,2.791455911754781e-06,False
464,10.226078,174,0.0,2.791455911754781e-06,False
465,10.2424,162,0.0,2.791455911754781e-06,False
466,10.259522,152,0.0,2.791455911754781e-06,False
467,10.276011,140,0.0,2.791455911754781e-06,False
468,10.292656,130,0.0,2.791455911754781e-06,False
469,10.309133,118,0.0,2.791455911754781e-06,False
470,10.325844,108,0.0,2.811895442489387e-06,False
471,10.342522,98,0.0,2.841619495819181e-06,False
472,10.359111,86,0.0,1.4390642628647754e-06,False
473,10.375933,76,0.0,1.4546385513902749e-06,False
474,10.392967,66,0.0,1.4705536340864356e-06,False
475,10.409311,54,0.0,1.4901175404702371e-06,False
476,10.425989,44,0.0,1.5068228940151585e-06,False
477,10.442633,30,0.0,1.5308496827959317e-06,False
478,10.459444,18,0.0,1.5502722278126768e-06,False
479,10.476167,8,0.0,3.1005444556253536e-06,False
480,10.492556,0,0.0,3.1005444556253536e-06,False
481,10.509656,292,0.0,3.079234871750103e-06,False
482,10.5259,280,0.0,3.0374825344958722e-06,False
483,10.542589,268,0.0,2.996847316638629e-06,False
484,10.559567,258,0.0,2.9638060010661604e-06,False
485,10.575944,246,0.0,2.92510559629644e-06,False
486,10.592867,236,0.0,2.8936189914174903e-06,False
487,10.609456,226,0.0,2.8628030277477734e-06,False
488,10.626156,214,0.0,2.82667933015901e-06,False
489,10.642644,204,0.0,1.3986326966586304e-06,False
490,10.659267,192,0.0,1.3957279558773905e-06,False
491,10.675922,180,0.0,1.3957279558773905e-06,False
492,10.692889,168,0.0,1.3957279558773905e-06,False
493,10.709789,158,0.0,1.3957279558773905e-06,False
494,10.726033,148,0.0,1.3957279558773905e-06,False
495,10.742667,136,0.0,1.3957279558773905e-06,False
496,10.759589,126,0.0,1.3957279558773905e-06,False
497,10.776011,116,0.0,1.3957279558773905e-06,False
498,10.792967,104,0.0,1.4118550646369243e-06,False
499,10.809333,94,0.0,1.4268429102681779e-06,False
500,10.826067,82,0.0,1.4452537865361492e-06,False
501,10.842867,72,0.0,1.4609630668571683e-06,False
502,10.8594,58,0.0,1.4835386550338114e-06,False
503,10.876178,48,0.0,1.50009600619061e-06,False
504,10.892911,36,0.0,1.5204593003526057e-06,False
505,10.909811,26,0.0,3.075711719646712e-06,False
506,10.926178,14,0.0,3.1005444556253536e-06,False
507,10.943067,2,0.0,3.1005444556253536e-06,False
508,10.9597,296,0.0,1.5467042825401123e-06,False
509,10.976222,286,0.0,1.5291081018053987e-06,False
510,10.992822,276,0.0,1.5119077857450591e-06,False
511,11.009544,264,0.0,2.9835427780566803e-06,False
512,11.026211,254,0.0,2.9507925828342607e-06,False
513,11.042922,242,0.0,2.91242908234679e-06,False
514,11.059844,232,0.0,2.881213336580757e-06,False
515,11.076656,220,0.0,1.4223132502877434e-06,False
516,11.092944,208,0.0,1.4044786014189015e-06,False
517,11.109911,198,0.0,1.3957279558773905e-06,False
518,11.126411,186,0.0,1.3957279558773905e-06,False
519,11.143344,176,0.0,1.3957279558773905e-06,False
520,11.160167,164,0.0,1.3957279558773905e-06,False
521,11.1767,154,0.0,1.3957279558773905e-06,False
522,11.193689,142,0.0,1.3957279558773905e-06,False
523,11.210167,132,0.0,1.3957279558773905e-06,False
524,11.226989,118,0.0,1.3957279558773905e-06,False
525,11.242989,108,0.0,1.4059477212446936e-06,False
526,11.259689,98,0.0,1.4208097478540793e-06,False
527,11.276322,86,0.0,1.4390642628647754e-06,False
528,11.2931,76,0.0,2.9092771027805497e-06,False
529,11.310156,64,0.0,2.947557064758577e-06,False
530,11.326778,52,0.0,2.986857825515443e-06,False
531,11.343522,42,0.0,3.020418025800886e-06,False
532,11.360167,30,0.0,3.0616993655918634e-06,False
533,11.376867,18,0.0,3.1005444556253536e-06,False
534,11.393978,8,0.0,3.1005444556253536e-06,False
535,11.410411,0,0.0,3.1005444556253536e-06,False
536,11.426578,292,0.0,3.079234871750103e-06,False
537,11.443156,280,0.0,3.0374825344958722e-06,False
538,11.459967,270,0.0,1.501772091017095e-06,False
539,11.476667,260,0.0,1.4851779243096885e-06,False
540,11.493278,248,0.0,1.4657426624653525e-06,False
541,11.509822,236,0.0,1.446809495653234e-06,False
542,11.526856,224,0.0,1.4283592152386504e-06,False
543,11.543067,214,0.0,1.413339665079505e-06,False
544,11.559922,204,0.0,1.3986326966586304e-06,False
545,11.576456,192,0.0,1.3957279558773905e-06,False
546,11.593511,182,0.0,1.3957279558773905e-06,False
547,11.610167,172,0.0,1.3957279558773905e-06,False
548,11.626456,160,0.0,1.3957279558773905e-06,False
549,11.643322,144,0.0,1.3957279558773905e-06,False
550,11.660544,144,0.0,1.3957279558773905e-06,False
551,11.677267,144,0.0,1.3957279558773905e-06,False
552,11.777267,144,0.0,1.3957279558773905e-06,False
553,11.795133,144,0.0,1.3957279558773905e-06,False
554,11.895133,144,0.0,1.3957279558773905e-06,False
555,11.995133,144,0.0,2.791455911754781e-06,False
556,12.095133,144,0.0,2.791455911754781e-06,False
557,12.195133,144,0.0,2.791455911754781e-06,False
558,12.295133,144,0.0,2.791455911754781e-06,False
559,12.395133,144,0.0,2.791455911754781e-06,False
560,12.495133,144,0.0,2.791455911754781e-06,False
561,12.595133,144,0.0,2.791455911754781e-06,False
562,12.695133,144,0.0,2.791455911754781e-06,False
563,12.795133,144,0.0,2.791455911754781e-06,False
564,13.401067,150,0.0,2.791455911754781e-06,False
565,13.411611,150,0.0,2.791455911754781e-06,False
566,13.428344,162,0.0,2.791455911754781e-06,False
567,13.4451,162,0.0,2.791455911754781e-06,False
568,13.4621,162,0.0,2.791455911754781e-06,False
569,13.478144,172,0.0,2.791455911754781e-06,False
570,13.495144,186,0.0,2.791455911754781e-06,False
571,13.511767,196,0.0,2.791455911754781e-06,False
572,13.529256,218,0.0,2.8386188416495983e-06,False
573,13.545389,230,0.0,2.8750503133778693e-06,False
574,13.5619,240,0.0,2.9061319384293682e-06,False
575,13.578667,240,0.0,2.9061319384293682e-06,False
576,13.594222,252,0.0,2.94432863423566e-06,False
577,13.611022,262,0.0,2.976934709852941e-06,False
578,13.627533,274,0.0,3.0170281066776994e-06,False
579,13.6445,286,0.0,3.0582162036107974e-06,False
580,13.661144,296,0.0,3.0934085650802245e-06,False
581,13.677756,2,0.0,3.1005444556253536e-06,False
582,13.694311,14,0.0,3.1005444556253536e-06,False
583,13.711,24,0.0,3.0827661043897336e-06,False
584,13.729022,34,0.0,3.04781410775945e-06,False
585,13.745233,46,0.0,3.006903851243692e-06,False
586,13.762333,56,0.0,2.9736416404801957e-06,False
587,13.779022,68,0.0,2.93468563650201e-06,False
588,13.796344,80,0.0,2.8967371152877064e-06,False
589,13.812856,90,0.0,2.86585505648862e-06,False
590,13.828056,100,0.0,2.835624517971702e-06,False
591,13.844922,110,0.0,2.8060250970574074e-06,False
592,13.861311,122,0.0,2.791455911754781e-06,False
593,13.878311,132,0.0,2.791455911754781e-06,False
594,13.894689,146,0.0,2.791455911754781e-06,False
595,13.911311,156,0.0,1.3957279558773905e-06,False
596,13.928078,168,0.0,1.3957279558773905e-06,False
597,13.944744,180,0.0,1.3957279558773905e-06,False
598,13.961633,190,0.0,1.3957279558773905e-06,False
599,13.977789,202,0.0,1.3957279558773905e-06,False
600,13.994333,214,0.0,0.0,False
601,14.011111,224,0.0,0.0,False
602,14.027933,234,0.0,0.0,False
603,14.044544,246,0.0,0.0,False
604,14.061378,258,0.0,0.0,False
605,14.0781,268,0.0,0.0,False
606,14.094856,280,0.0,0.0,False
607,14.111767,292,0.0,0.0,False
608,14.1281,0,0.0,0.0,False
609,14.144778,6,0.0,0.0,False
610,14.161889,18,0.0,0.0,False
611,14.178111,30,0.0,0.0,False
612,14.195078,40,0.0,0.0,False
613,14.2116,52,0.0,0.0,False
614,14.227944,62,0.0,0.0,False
615,14.244689,72,0.0,0.0,False
616,14.261578,84,0.0,0.0,False
617,14.277922,96,0.0,0.0,False
618,14.294422,108,0.0,0.0,False
619,14.311156,118,0.0,0.0,False
620,14.327889,128,0.0,0.0,False
621,14.344667,140,0.0,0.0,False
622,14.361311,152,0.0,0.0,False
623,14.377744,164,0.0,0.0,False
624,14.394622,174,0.0,0.0,False
625,14.411411,184,0.0,0.0,False
626,14.428278,196,0.0,0.0,False
627,14.444722,206,0.0,0.0,False
628,14.461544,218,0.0,0.0,False
629,14.478222,230,0.0,0.0,False
630,14.494911,241,0.0,0.0,False
631,14.511644,252,0.0,0.0,False
632,14.528156,264,0.0,0.0,False
633,14.544844,274,0.0,0.0,False
634,14.561878,284,0.0,0.0,False
635,14.578344,296,0.0,0.0,False
636,14.595133,0,0.0,0.0,False
637,14.611622,10,0.0,0.0,False
638,14.628233,22,0.0,0.0,False
639,14.645356,34,0.0,0.0,False
640,14.662044,46,0.0,0.0,False
641,14.679156,58,0.0,0.0,False
642,14.695867,68,0.0,0.0,False
643,14.712622,78,0.0,0.0,False
644,14.729433,90,0.0,0.0,False
645,14.745711,102,0.0,0.0,False
646,14.762611,114,0.0,0.0,False
647,14.778756,124,0.0,0.0,False
648,14.795078,134,0.0,0.0,False
649,14.811989,146,0.0,0.0,False
650,14.828311,158,0.0,0.0,False
651,14.845033,168,0.0,0.0,False
652,14.865978,180,0.0,0.0,False
653,14.878767,190,0.0,0.0,False
654,14.894967,202,0.0,0.0,False
655,14.911711,214,0.0,0.0,False
656,14.928633,224,0.0,0.0,False
657,14.945056,236,0.0,0.0,False
658,14.961789,246,0.0,0.0,False
659,14.978489,258,0.0,0.0,False
660,14.995144,268,0.0,0.0,False
661,15.011811,278,0.0,0.0,False
662,15.028511,290,0.0,0.0,False
663,15.045411,300,0.0,0.0,False
664,15.0619,4,0.0,0.0,False
665,15.078544,18,0.0,0.0,False
666,15.095211,30,0.0,0.0,False
